uniqueID,UniqueLakeName,StudyID,Year,Month,Lat,Lon,LakeName,ChlValues,TP,TN,DOC,DO,LakeVolume,SurfaceArea,Depth.mean,Depth.max,Secchi,pH
newid020377,L2814,repo5,2004,,42.30476,-84.8097,"WINNIPEG LAKE NEAR MARENGO, MI (PHOTIC ZONE)",0.012,,,,,,,,,,
newid020378,L8986,repo5,2006,,42.30514,-121.8922,FLOODED CALEDONIA MARSH (FCM-2),0.0776,0.53,1.41,,,,,,,,8.6
newid020379,L8976,repo5,2019,,42.30822,-121.8573,"UPPER KLAMATH LAKE NEAR BUCK ISLAND, OR",0.162,0.3,,,,,,,,,9.7
newid020380,L2819,repo5,2004,,42.31004,-85.35722,"WHITFORD LAKE NEAR AUGUSTA, MI (PHOTIC ZONE)",0.0036,,,,,,,,,,
newid020381,L8987,repo5,2002,,42.31531,-84.08051,"CEDAR LAKE NR GUTHRIE, MI (PHOTIC ZONE)",0.007,,,,,,,,,,
newid020382,L2825,repo5,2002,,42.3242,-86.00474,"SOUTH SCOTT LAKE NR BANGOR, MI (PHOTIC ZONE)",0.004,,,,,,,,,,
newid020383,L8988,repo5,2001,,42.32448,-85.80724,"FISH LAKE NR PINE GROVE, MI (PHOTIC ZONE)",0.006,,,,,,,,,,
newid020384,L2831,repo5,2002,,42.32531,-84.09051,"MILL LAKE NR GUTHRIE, MI (PHOTIC ZONE)",0.004,,,,,,,,,,
newid020385,L9542,repo5,2004,,42.32556,-71.40333,"SAXONVILLE POND FRAMINGHAM, MA",0.0025,0.021,,,,,,,,,
newid020386,L8976,repo5,2005,,42.3257,-121.9178,HOWARD BAY  - HDB,1.35,0.39,,,,,,,,,9.8
newid020387,L8976,repo5,2006,,42.3257,-121.9178,HOWARD BAY  - HDB,0.93,1.21,,,,,,,,,9.5
newid020388,L2830,repo5,2009,,42.32611,-85.32056,"EAGLE LAKE NEAR AUGUSTA, MI (PHOTIC ZONE)",0.0027,,,,,,,,,,
newid020389,L2826,repo5,2007,,42.32694,-84.11139,"CROOKED LAKE NEAR CHELSEA, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,
newid020390,L2832,repo5,2008,,42.33,-85.99889,"NORTH SCOTT LAKE NR BLOOMINGDALE, MI (PHOTIC ZONE)",0.0074,,,,,,,,,,
newid020391,L8989,repo5,2001,,42.33087,-84.23218,"PORTAGE LAKE NR MUNITH, MI (S. B. PHOTIC ZONE)",0.004,,,,,,,,,,
newid020392,L8989,repo5,2001,,42.33587,-84.23273,"PORTAGE LAKE NR MUNITH, MI (CT.  B. PHOTIC ZONE)",0.004,,,,,,,,,,
newid020393,L2836,repo5,2008,,42.33833,-83.97222,"FOURMILE LAKE NEAR CHELSEA, MI (PHOTIC ZONE)",0.0047,,,,,,,,,,
newid020394,L9541,repo5,2004,,42.34,-73.37,"SHAKER MILLS W.STOCKBRIDGE, MA",9.00E-04,0.009,,,,,,,,,
newid020395,L9541,repo5,2003,,42.34,-73.37,"SHAKER MILLS W.STOCKBRIDGE, MA",0.0158,0.013,,,,,,,,,7.5
newid020396,L2839,repo5,2006,,42.34309,-84.11495,"SUGARLOAF LAKE NEAR CHELSEA, MI (PHOTIC ZONE)",0.0035,,,,,,,,,,
newid020397,L8976,repo5,2012,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.378,0.31,,,,,,,,,10.3
newid020398,L8976,repo5,2013,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.698,0.56,,,,,,,,,10.1
newid020399,L8976,repo5,2014,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.314,0.4,,,,,,,,,10.2
newid020400,L8976,repo5,2006,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.177,0.34,,,,,,,,,9.7
newid020401,L8976,repo5,2011,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.199,0.23,,,,,,,,,9.7
newid020402,L8976,repo5,2018,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.205,0.3,,,,,,,,,10.1
newid020403,L8976,repo5,2017,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.381,0.33,,,,,,,,,10
newid020404,L8976,repo5,2016,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.365,0.35,,,,,,,,,10.1
newid020405,L8976,repo5,2019,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.18,0.28,,,,,,,,,10
newid020406,L8976,repo5,2015,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.425,0.41,,,,,,,,,10.1
newid020407,L8976,repo5,2009,,42.34475,-121.8598,RATTLESNAKE POINT  -  RPT,0.419,0.26,4.76,,,,,,,,9.9
newid020408,L2841,repo5,2009,,42.34667,-84.795,"PRAIRIE LAKE NEAR ALBION, MI (PHOTIC ZONE)",0.011,,,,,,,,,,
newid020409,L8990,repo5,2006,,42.34698,-85.85446,"BRANDYWINE LAKE NR PINE GROVE, MI (PHOTIC ZONE)",0.012,,,,,,,,,,
newid020410,L8991,repo5,2001,,42.34809,-84.12745,"MUD LAKE NR CHELSEA, MI (PHOTIC ZONE)",0.008,,,,,,,,,,
newid020411,L9659,repo5,2004,,42.34898,-71.48756,"HAGER POND, MARLBOROUGH, MA",0.0264,0.28,,,,,,,,,
newid020412,L9659,repo5,2003,,42.34898,-71.48756,"HAGER POND, MARLBOROUGH, MA",0.0505,0.186,,,,,,,,,9.7
newid020413,L2844,repo5,2002,,42.34948,-86.01058,"UPPER JEPTHA LAKE NR BREEDSVILLE, MI (PHOTIC ZONE)",0.006,,,,,,,,,,
newid020414,L2846,repo5,2004,,42.35143,-85.38472,"SHERMAN LAKE NEAR GULL LAKE, MI (PHOTIC ZONE)",0.014,,,,,,,,,,
newid020415,L2849,repo5,2006,,42.35198,-84.10606,"WINNEWANNA IMPOUNDMENT NR CHELSEA, MI  PHOTIC ZONE",0.0056,,,,,,,,,,
newid020416,L2847,repo5,2003,,42.35389,-73.24,"WOOD POND LEE/LENOX, MA",0.0052,0.1,,,,,,,,,6.9
newid020417,L2852,repo5,2004,,42.36393,-84.98665,"LANE LAKE NEAR MARSHALL, MI (PHOTIC ZONE)",0.022,,,,,,,,,,
newid020418,L8992,repo5,2005,,42.36504,-83.41299,"NEWBURGH LAKE NEAR LIVONIA, MI (PHOTIC ZONE)",0.015,,,,,,,,,,
newid020419,L2854,repo5,2002,,42.36698,-84.07245,"GREEN LAKE NR LYNDON CENTER, MI (PHOTIC ZONE)",0.004,,,,,,,,,,
newid020420,L9660,repo5,2004,,42.37694,-71.24,"MOODY ST POND WALTHAM, MA",0.0051,0.077,,,,,,,,,
newid020421,L9660,repo5,2003,,42.37694,-71.24,"MOODY ST POND WALTHAM, MA",0.007,0.059,,,,,,,,,7
newid020422,L2859,repo5,2002,,42.37809,-86.0478,"SADDLE LAKE NR BREEDSVILLE, MI (PHOTIC ZONE)",0.009,,,,,,,,,,
newid020423,L2860,repo5,2007,,42.3825,-86.01889,"LAKE FOURTEEN NEAR BERLAMONT, MI (PHOTIC ZONE)",0.0076,,,,,,,,,,
newid020424,L2872,repo5,2004,,42.38282,-85.39723,"GULL LAKE NEAR GULL LAKE, MI (S.B. PHOTIC ZONE)",0.0014,,,,,,,,,,
newid020425,L8976,repo5,2017,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.495,0.51,,,,,,,,,9.7
newid020426,L8976,repo5,2008,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.561,0.4,,,,,,,,,9.7
newid020427,L8976,repo5,2019,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.591,0.6,,,,,,,,,10
newid020428,L8976,repo5,2016,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,1.12,0.53,,,,,,,,,9.9
newid020429,L8976,repo5,2012,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.294,0.39,,,,,,,,,10
newid020430,L8976,repo5,2011,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.459,0.48,6.84,,,,,,,,9.7
newid020431,L8976,repo5,2010,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.735,0.8,,,,,,,,,9.5
newid020432,L8976,repo5,2015,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.344,0.39,,,,,,,,,10
newid020433,L8976,repo5,2013,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.478,0.52,,,,,,,,,9.9
newid020434,L8976,repo5,2009,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.314,0.18,2.6,,,,,,,,9.6
newid020435,L8976,repo5,2018,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.404,0.43,,,,,,,,,9.8
newid020436,L8976,repo5,2014,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.486,0.45,,,,,,,,,10
newid020437,L8976,repo5,2006,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,0.441,0.5,,,,,,,,,10.1
newid020438,L8976,repo5,2005,,42.38469,-121.9286,MID-TRENCH - LOWER   -  MDTL,2.06,0.77,,,,,,,,,9.6
newid020439,L3049,repo5,2019,,42.38556,-76.86528,SENECA LAKE NEAR CATHARINE CREEK NY,2.00E-04,0.03,,,,,,,,5.3,8
newid020440,L8976,repo5,2005,,42.38653,-121.8675,MID-LAKE   -  MDL,0.607,0.24,,,,,,,,,9.6
newid020441,L2862,repo5,2004,,42.38754,-84.78387,"DUCK LAKE NEAR SPRINGPORT, MI (PHOTIC ZONE)",0.0018,,,,,,,,,,
newid020442,L9661,repo5,2004,,42.38889,-72.07694,"POWDERMILL POND BARRE, MA",0.0034,0.034,,,,,,,,,
newid020443,L9658,repo5,2003,,42.3912,-71.58951,"WASHINGTON ST DAM HUDSON, MA",0.0079,0.112,,,,,,,,,6.5
newid020444,L9658,repo5,2004,,42.3912,-71.58951,"WASHINGTON ST DAM HUDSON, MA",0.0069,0.104,,,,,,,,,
newid020445,L2866,repo5,2002,,42.39337,-84.008,"NORTH LAKE NR CHALKERVILLE, MI (PHOTIC ZONE)",0.002,,,,,,,,,,
newid020446,L8993,repo5,2001,,42.39476,-84.34691,"PLEASANT LAKE NR MUNITH, MI (PHOTIC ZONE)",0.014,,,,,,,,,,
newid020447,L2868,repo5,2007,,42.39528,-86.01111,"LAKE ELEVEN NEAR BERLAMONT, MI (PHOTIC ZONE)",0.012,,,,,,,,,,
newid020448,L2872,repo5,2004,,42.39587,-85.40695,"GULL LAKE NEAR GULL LAKE, MI (C.B. PHOTIC ZONE)",0.0015,,,,,,,,,,
newid020449,L2871,repo5,2007,,42.39778,-84.07056,"SOUTH LAKE NEAR LYNDON CENTER, MI (PHOTIC ZONE)",0.0017,,,,,,,,,,
newid020450,L2873,repo5,2004,,42.39865,-85.91891,"THREE LEGGED LAKE NEAR PAW PAW, MI (PHOTIC ZONE)",0.0085,,,,,,,,,,
newid020451,L8994,repo5,2000,,42.40446,-88.34342,"WONDER LAKE AT WONDER LAKE, IL",0.147,0.16,,,,,,,,0.65,8.5
newid020452,L8994,repo5,2010,,42.40446,-88.34342,"WONDER LAKE AT WONDER LAKE, IL",0.0624,0.109,,,,,,,,0.38,8.8
newid020453,L8994,repo5,1999,,42.40446,-88.34342,"WONDER LAKE AT WONDER LAKE, IL",0.081,0.275,,,,,,,,0.7,8.4
newid020454,L2877,repo5,2004,,42.40698,-85.73363,"RUPPERT LAKE NEAR OTSEGO, MI (PHOTIC ZONE)",0.0037,,,,,,,,,,
newid020455,L8995,repo5,2004,,42.41115,-85.22389,"WABASCON LAKE NEAR BEDFORD, MI (PHOTIC ZONE)",0.017,,,,,,,,,,
newid020456,L2878,repo5,2009,,42.41111,-85.81917,"CLEAR LAKE NEAR KENDALL, MI (PHOTIC ZONE)",0.006,,,,,,,,,,
newid020457,L8976,repo5,2019,,42.40711,-121.9642,SHOALWATER BAY - SHB,0.334,0.38,,,,,,,,,9.3
newid020458,L2882,repo5,2007,,42.41667,-84.0725,"JOSLIN LAKE NEAR KAISERVILLE, MI (PHOTIC ZONE)",0.0086,,,,,,,,,,
newid020459,L8976,repo5,2004,,42.41658,-121.9728,UKL08-03,0.467,0.21,,,,,,,,,9.8
newid020460,L8976,repo5,2003,,42.41658,-121.9728,UKL08-03,0.701,0.33,,,,,,,,,9.6
newid020461,L2872,repo5,2004,,42.41698,-85.42751,"GULL LAKE NEAR GULL LAKE, MI (N.B. PHOTIC ZONE)",0.002,,,,,,,,,,
newid020462,L8976,repo5,2002,,42.41677,-121.9717,UKL08,1.41,0.52,,,,,,,,,9.5
newid020463,L8976,repo5,2004,,42.41708,-122.0217,UKL11-03,0.175,0.21,,,,,,,,,9
newid020464,L8996,repo5,2008,,42.41778,-84.01333,"HALFMOON LAKE NEAR HELL, MI (PHOTIC ZONE)",0.0063,,,,,,,,,,
newid020465,L8996,repo5,2007,,42.42,-84.03972,"BRUIN LAKE NEAR KAISERVILLE, MI (PHOTIC ZONE)",0.0014,,,,,,,,,,
newid020466,L8997,repo5,2007,,42.42056,-83.92139,"BIG PORTAGE LAKE NEAR PINCKNEY, MI (PHOTIC ZONE)",0.0031,,,,,,,,,,
newid020467,L2890,repo5,2004,,42.42503,-85.85641,"BASE LINE LAKE NEAR MERSON, MI (PHOTIC ZONE)",0.011,,,,,,,,,,
newid020468,L2887,repo5,2004,,42.42559,-85.93058,"EAGLE LAKE NEAR CHESHIRE, MI (PHOTIC ZONE)",0.0028,,,,,,,,,,
newid020469,L9657,repo5,2003,,42.42611,-71.47,"BEN SMITH MAYNARD, MA",0.0025,0.092,,,,,,,,,6.5
newid020470,L9657,repo5,2004,,42.42611,-71.47,"BEN SMITH MAYNARD, MA",0.0111,0.09,,,,,,,,,
newid020471,L3049,repo5,2019,,42.42611,-76.87111,SENECA LAKE NEAR GLEN ELDRIDGE NY,0,0.009,,,,,,,,11,8.6
newid020472,L8998,repo5,2007,,42.42694,-83.89306,"BASE LINE LAKE NEAR PINCKNEY, MI (PHOTIC ZONE)",0.0032,,,,,,,,,,
newid020473,L8999,repo5,2002,,42.42892,-83.99134,"HI-LAND LAKE NR PINCKNEY, MI (PHOTIC ZONE)",0.009,,,,,,,,,,
newid020474,L2893,repo5,2009,,42.43056,-85.90667,"DUCK LAKE NEAR CHESHIRE CENTER, MI (PHOTIC ZONE)",0.016,,,,,,,,,,
newid020475,L8976,repo5,2006,,42.43297,-121.9634,EAGLE POINT - LOWER  - EPT,0.199,0.327,,,,,,,,,9.4
newid020476,L8976,repo5,2010,,42.43297,-121.9634,EAGLE POINT - LOWER  - EPT,0.239,0.31,,,,,,,,,9.5
newid020477,L8976,repo5,2009,,42.43297,-121.9634,EAGLE POINT - LOWER  - EPT,0.149,0.08,1.33,,,,,,,,9.6
newid020478,L8976,repo5,2005,,42.43297,-121.9634,EAGLE POINT - LOWER  - EPT,0.111,0.21,,,,,,,,,9.4
newid020479,L8976,repo5,2008,,42.43297,-121.9634,EAGLE POINT - LOWER  - EPT,0.153,0.29,,,,,,,,,9.7
newid020480,L2895,repo5,2004,,42.435,-71.15,"UPPER MYSTIC LAKE WINCHESTER, MA",0.005,0.009,,,,,,,,,
newid020481,L8976,repo5,2002,,42.43489,-121.9916,UKL07,0.252,0.25,,,,,,,,,9.5
newid020482,L2896,repo5,2007,,42.43556,-83.74694,"WHITMORE LAKE NEAR WHITMORE LAKE, MI (PHOTIC ZONE)",0.0023,,,,,,,,,,
newid020483,L9000,repo5,2004,,42.43754,-84.77832,"NARROW LAKE NEAR OLIVET, MI (PHOTIC ZONE)",0.042,,,,,,,,,,
newid020484,L2898,repo5,2007,,42.43944,-86.03889,"OSTERHOUT LAKE NR GRAND JUNCTION, MI (PHOTIC ZONE)",0.0086,,,,,,,,,,
newid020485,L8976,repo5,2011,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.129,0.23,,,,,,,,,9.5
newid020486,L8976,repo5,2005,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.701,0.42,,,,,,,,,9.5
newid020487,L8976,repo5,2003,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.42,0.32,,,,,,,,,9.9
newid020488,L8976,repo5,2006,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.232,0.32,,,,,,,,,9.5
newid020489,L8976,repo5,2004,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.315,0.33,,,,,,,,,9.8
newid020490,L8976,repo5,2015,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.176,0.28,,,,,,,,,9.9
newid020491,L8976,repo5,2008,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.45,0.37,,,,,,,,,9.7
newid020492,L8976,repo5,2018,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.237,0.36,,,,,,,,,9.9
newid020493,L8976,repo5,2009,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.317,0.17,3.83,,,,,,,,9.8
newid020494,L8976,repo5,2012,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.251,0.29,,,,,,,,,9.8
newid020495,L8976,repo5,2016,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.171,0.29,,,,,,,,,9.9
newid020496,L8976,repo5,2017,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.392,0.47,,,,,,,,,9.7
newid020497,L8976,repo5,2014,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.283,0.41,,,,,,,,,9.8
newid020498,L8976,repo5,2010,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.202,0.26,,,,,,,,,9.5
newid020499,L8976,repo5,2019,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.172,0.29,,,,,,,,,9.9
newid020500,L8976,repo5,2013,,42.43916,-122.0122,MID-NORTH - LOWER  - MDNL,0.396,0.89,,,,,,,,,10
newid020501,L2899,repo5,2008,,42.44278,-85.2875,"FINE LAKE NEAR BEDFORD, MI (PHOTIC ZONE)",0.0062,,,,,,,,,,
newid020502,L8976,repo5,2002,,42.45302,-122.0115,UKL06,0.63,0.26,,,,,,,,,9.5
newid020503,L8976,repo5,2004,,42.45383,-122.0624,UKL09-03,0.023,0.169,,,,,,,,,8.9
newid020504,L8976,repo5,2011,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.151,0.19,,,,,,,,,9.7
newid020505,L8976,repo5,2015,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.247,0.4,,,,,,,,,10.2
newid020506,L8976,repo5,2019,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.339,0.37,,,,,,,,,10.1
newid020507,L8976,repo5,2017,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.174,0.3,,,,,,,,,10.1
newid020508,L8976,repo5,2018,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.301,0.3,,,,,,,,,10.1
newid020509,L8976,repo5,2010,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.219,0.35,,,,,,,,,9.9
newid020510,L8976,repo5,2007,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.141,0.237,,,,,,,,,9.4
newid020511,L8976,repo5,2008,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.254,0.24,,,,,,,,,10
newid020512,L8976,repo5,2009,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.199,0.16,1.94,,,,,,,,10
newid020513,L8976,repo5,2016,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.335,0.31,,,,,,,,,10.1
newid020514,L8976,repo5,2006,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.276,0.37,,,,,,,,,9.2
newid020515,L8976,repo5,2005,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.49,0.3,,,,,,,,,9.9
newid020516,L8976,repo5,2014,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.316,0.37,,,,,,,,,10.2
newid020517,L8976,repo5,2012,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.251,0.26,,,,,,,,,10.2
newid020518,L8976,repo5,2013,,42.45525,-121.9549,WILLIAMSON RIVER OUTLET - WMR,0.221,0.53,,,,,,,,,10.2
newid020519,L8976,repo5,2004,,42.45744,-121.9911,UKL02-03,0.152,0.183,,,,,,,,,9.9
newid020520,L9001,repo5,1993,,42.45769,-114.172,MURTAUGH LAKE AT SID PUMP STATION,0.0026,0.07,,,,,,,,,8.6
newid020521,L9001,repo5,1994,,42.45769,-114.172,MURTAUGH LAKE AT SID PUMP STATION,0.0165,,,,,,,,,,8.6
newid020522,L9001,repo5,1992,,42.45769,-114.172,MURTAUGH LAKE AT SID PUMP STATION,0.0022,,,,,,,,,,8.8
newid020523,L9001,repo5,1995,,42.45769,-114.172,MURTAUGH LAKE AT SID PUMP STATION,0.0121,,,,,,,,,,8.9
newid020524,L9001,repo5,1995,,42.45936,-114.1275,MURTAUGH LAKE AT SID STATION EAST,0.0047,,,,,,,,,,8.4
newid020525,L9001,repo5,1994,,42.45936,-114.1275,MURTAUGH LAKE AT SID STATION EAST,0.0027,,,,,,,,,,8.3
newid020526,L2915,repo5,2004,,42.46448,-85.96169,"SWAN LAKE NEAR CHESHIRE, MI (PHOTIC ZONE)",0.12,,,,,,,,,,
newid020527,L8976,repo5,2002,,42.47133,-122.0311,UKL05,0.44,0.29,,,,,,,,,9.7
newid020528,L9656,repo5,2004,,42.475,-72.10306,"HEMINGWAY POND BARRE, MA",0.003,0.026,,,,,,,,,
newid020529,L2921,repo5,2003,,42.47504,-85.24361,"LONG LAKE NEAR MIDDLEVILLE, MI (PHOTIC ZONE)",0.0057,,,,,,,,,,
newid020530,L8976,repo5,2004,,42.47755,-122.0517,UKL05-03,0.397,0.182,,,,,,,,,9.6
newid020531,L8976,repo5,2003,,42.47755,-122.0517,UKL05-03,0.304,0.23,,,,,,,,,9.9
newid020532,L2929,repo5,2008,,42.48444,-85.24889,"BRISTOL LAKE NR BRISTOL CORNERS, MI (PHOTIC ZONE)",0.0067,,,,,,,,,,
newid020533,L2930,repo5,2007,,42.48806,-86.07639,"LOWER SCOTT LAKE NEAR PULLMAN, MI (PHOTIC ZONE)",0.012,,,,,,,,,,
newid020534,L3049,repo5,2019,,42.49028,-76.91083,SENECA LAKE NEAR BIG STREAM NY,0,0.009,,,,,,,,10,8.7
newid020535,L2932,repo5,2004,,42.49031,-85.4314,"CROOKED LAKE AT CROOKED LAKE, MI (PHOTIC ZONE)",0.0089,,,,,,,,,,
newid020536,L9002,repo5,2003,,42.4912,-71.59646,BARE HILL HARVARD MA,0.0131,0.012,,,,,,,,,6.9
newid020537,L2934,repo5,2004,,42.49365,-85.52085,"PINE LAKE NEAR DAYTON, MI (E.C.B. PHOTIC ZONE)",0.003,,,,,,,,,,
newid020538,L3049,repo5,2019,,42.49889,-76.89056,SENECA LAKE NEAR SAWMILL CREEK NY,0,0.012,,,,,,,,9.1,8.7
newid020539,L2934,repo5,2004,,42.4992,-85.52362,"PINE LAKE NEAR DAYTON, MI (N.E.B. PHOTIC ZONE)",0.0028,,,,,,,,,,
newid020540,L9003,repo5,2007,,42.50028,-83.83917,"BISHOP LAKE NEAR PETTYSVILLE, MI (PHOTIC ZONE)",0.003,,,,,,,,,,
newid020541,L2941,repo5,2007,,42.50796,-88.08353,"VOLTZ LAKE -DEEP HOLE- NEAR WILMOT, WI",0.0059,0.038,,,,,,,,2.1,8.2
newid020542,L2943,repo5,2003,,42.50837,-85.27306,"CLEAR LAKE NEAR HASTINGS, MI (PHOTIC ZONE)",0.0062,,,,,,,,,,
newid020543,L2944,repo5,2002,,42.51031,-83.83522,"APPELTON LAKE NR CHILSON, MI (PHOTIC ZONE)",0.003,,,,,,,,,,
newid020544,L2940,repo5,1997,,42.51419,-88.26481,"ELIZABETH LAKE NEAR TWIN LAKES, WI",0.0095,0.072,,,,,,,,3.4,8.4
newid020545,L2940,repo5,1995,,42.51419,-88.26481,"ELIZABETH LAKE NEAR TWIN LAKES, WI",0.0058,0.016,,,,,,,,3,8.4
newid020546,L2940,repo5,1996,,42.51419,-88.26481,"ELIZABETH LAKE NEAR TWIN LAKES, WI",0.0108,0.015,,,,,,,,3.3,8.6
newid020547,L8976,repo5,2019,,42.52344,-121.9854,AGENCY LAKE SOUTH - AGS,0.344,0.49,,,,,,,,,9.8
newid020548,L9004,repo5,1996,,42.52446,-88.25342,"MARIE LAKE AT TWIN LAKES, WI",0.0071,0.013,,,,,,,,4.6,8.5
newid020549,L9004,repo5,1995,,42.52446,-88.25342,"MARIE LAKE AT TWIN LAKES, WI",0.0062,0.013,,,,,,,,4,8.5
newid020550,L9004,repo5,1997,,42.52446,-88.25342,"MARIE LAKE AT TWIN LAKES, WI",0.0064,0.042,,,,,,,,5.2,8.5
newid020551,L9005,repo5,2002,,42.52587,-83.66689,"KENT LAKE NR NEW HUDSON, MI (PHOTIC ZONE)",0.007,,,,,,,,,,
newid020552,L9006,repo5,1999,,42.53113,-88.30843,"TOMBEAU LAKE NEAR POWERS LAKE, WI",0.0067,0.028,,,,,,,,2.4,8.3
newid020553,L9006,repo5,2000,,42.53113,-88.30843,"TOMBEAU LAKE NEAR POWERS LAKE, WI",0.037,0.061,,,,,,,,2,8.3
newid020554,L9006,repo5,1998,,42.53113,-88.30843,"TOMBEAU LAKE NEAR POWERS LAKE, WI",0.0189,0.026,,,,,,,,3.2,8.5
newid020555,L9007,repo5,1999,,42.53363,-88.30231,"BENEDICT LAKE NEAR POWERS LAKE, WI",0.007,0.02,,,,,,,,2.3,8.2
newid020556,L9007,repo5,2000,,42.53363,-88.30231,"BENEDICT LAKE NEAR POWERS LAKE, WI",0.007,0.024,,,,,,,,3.5,8.2
newid020557,L9007,repo5,1998,,42.53363,-88.30231,"BENEDICT LAKE NEAR POWERS LAKE, WI",0.0085,0.014,,,,,,,,2.7,8.2
newid020558,L2962,repo5,2007,,42.53444,-83.85667,"WEST CROOKED LAKE NEAR BRIGHTON, MI (PHOTIC ZONE)",0.005,,,,,,,,,,
newid020559,L9008,repo5,2008,,42.53944,-85.39389,"CLOVERDALE LAKE NEAR CLOVERDALE, MI (PHOTIC ZONE)",0.003,,,,,,,,,,
newid020560,L2966,repo5,2012,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0091,0.021,,,,,,,,5.15,8.5
newid020561,L2966,repo5,1990,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.004,0.009,,,,,,,,5.8,8.5
newid020562,L2966,repo5,1992,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0037,0.01,,,,,,,,4.9,8.6
newid020563,L2966,repo5,2014,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0046,0.018,,,,,,,,5.5,8.6
newid020564,L2966,repo5,2007,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0066,0.026,,,,,,,,4.85,8.8
newid020565,L2966,repo5,2002,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0047,0.017,,,,,,,,4.5,8.3
newid020566,L2966,repo5,1989,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.003,0.009,,,,,,,,5.2,8.5
newid020567,L2966,repo5,2017,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0048,0.02,,,,,,,,6.55,8.7
newid020568,L2966,repo5,2010,,42.54613,-88.29954,"POWERS LAKE AT POWERS LAKE, WI",0.0069,0.021,,,,,,,,4.7,8.6
